Fishery,ADFG,Set_Date,District,Hauls,Dredge_Hrs,Est_Round_Wt,Meat_Wt,Sample_Hrs,Tanner_Count,Opilio_Count,Dungeness_Count,Halibut_Count,Discard_Count,Discard_Weight,Broken_Weight,Rem_Disc_Wt,Clapper_Count,King_Count
"ES09",32554,"09-24-2009","WKI",9,14.33,8941.2,1399.99,1.00,3,0,0,0,66,20,35,330,35,0
"ES09",32554,"09-25-2009","WKI",14,20.16,13731.3,550.00,3.42,1,0,0,1,248,79,142,527,147,0
"ES09",32554,"09-26-2009","EKI",16,23.81,19026.6,720.00,3.17,2,0,0,0,72,28,136,262,26,0
"ES09",32554,"09-26-2009","WKI",2,3.00,1961.7,630.00,0,0,0,0,0,0,0,0,0,0,0
"ES09",32554,"09-27-2009","EKI",21,28.66,26019.8,2070.01,3.17,0,0,0,0,96,51,95,39,15,0
"ES09",40924,"09-27-2009","EKI",12,18.16,13061.5,870.00,3.25,1,0,0,0,3,1,120,246,63,0
"ES09",40924,"09-28-2009","EKI",12,18.00,11673.0,900.00,2.92,0,0,0,0,14,6,156,255,29,0
"ES09",40924,"09-29-2009","EKI",19,29.00,18872.5,1319.96,0,0,0,0,0,0,0,0,0,0,0
"ES09",40924,"10-01-2009","EKI",19,28.84,16969.6,1590.00,3.00,0,0,0,1,12,6,150,0,1,0
"ES09",40924,"10-02-2009","EKI",25,36.15,21443.5,1470.00,0,0,0,0,0,0,0,0,0,0,0
"ES09",40924,"10-03-2009","EKI",18,27.67,14038.5,870.00,0,0,0,0,0,0,0,0,0,0,0
"ES09",40924,"10-04-2009","EKI",19,31.01,12495.8,1080.00,0,0,0,0,0,0,0,0,0,0,0
"ES09",40924,"10-05-2009","EKI",23,36.51,16866.8,1200.00,0,0,0,0,0,0,0,0,0,0,0
"ES09",40924,"10-06-2009","EKI",17,27.17,13935.4,895.00,0,0,0,0,0,0,0,0,0,0,0
"KS09",40924,"10-11-2009","KSH",5,5.66,1867.9,450.00,0.67,2,0,0,0,123,36,7,20,9,0
"KS09",40924,"10-12-2009","KSH",23,34.17,9894.8,1110.01,3.00,4,0,0,2,461,127,76,205,80,0
"KS09",40924,"10-13-2009","KSH",24,35.83,12520.1,1559.92,0,0,0,0,0,0,0,0,0,0,0
"KS09",40924,"10-14-2009","KSH",23,34.00,14842.3,1800.00,2.25,11,0,0,0,445,142,27,147,45,0
"KS09",40924,"10-15-2009","KSH",23,34.84,14085.1,1799.99,3.83,9,0,1,0,499,173,40,138,57,0
"KS09",40924,"10-16-2009","KSH",23,34.00,18124.0,2226.95,2.92,4,0,0,0,563,161,41,399,56,0
"KS09",40924,"10-17-2009","KSH",24,35.85,14690.9,1469.98,0,0,0,0,0,0,0,0,0,0,0
"KS09",40924,"10-18-2009","KSH",23,33.84,11459.6,1650.02,0,0,0,0,0,0,0,0,0,0,0
"KS09",40924,"10-19-2009","KSH",21,31.16,9440.6,1005.00,0,0,0,0,0,0,0,0,0,0,0
"KS09",54966,"07-07-2009","KSH",9,12.50,5099.0,464.00,6.50,13,0,1,0,803,243,18,284,104,0
"KS09",54966,"07-08-2009","KSH",9,13.09,5300.9,471.99,7.17,34,0,0,0,673,207,32,133,102,0
"KS09",54966,"07-09-2009","KSH",9,13.99,5603.8,533.01,7.58,16,0,0,0,713,223,21,249,220,0
"KS09",54966,"07-10-2009","KSH",9,13.93,5502.8,546.00,8.17,19,0,0,0,672,218,23,290,163,0
"KS09",54966,"07-11-2009","KSH",8,11.92,4997.9,483.00,7.67,81,0,0,0,755,221,18,472,79,0
"KS09",54966,"07-14-2009","KSH",8,12.58,5300.9,462.00,7.41,49,0,0,0,667,208,30,447,86,0
"KS09",54966,"07-15-2009","KSH",9,14.00,4543.6,462.00,7.58,17,0,0,0,644,214,29,403,82,0
"KS09",54966,"07-16-2009","KSH",10,16.08,6007.6,419.97,7.66,26,0,0,0,734,225,15,246,86,0
"KS09",54966,"07-17-2009","KSH",12,19.34,7673.5,720.03,6.34,7,0,0,0,543,175,15,474,33,0
"KS09",54966,"07-18-2009","KSH",10,15.91,5300.8,566.02,8.16,4,0,0,0,643,214,30,531,34,0
"KS09",54966,"07-23-2009","KSH",11,15.16,4543.5,409.99,7.58,10,0,0,0,646,225,19,390,35,0
"KS09",54966,"07-24-2009","KSH",13,19.07,5603.9,468.00,6.66,8,0,0,0,609,197,11,266,42,0
"KS09",54966,"07-25-2009","KSH",5,7.92,2372.8,273.01,3.17,1,0,0,0,227,79,16,126,42,0
"KS09",54966,"07-26-2009","KSH",11,14.00,4644.4,428.99,6.67,66,0,0,0,778,230,18,997,160,0
"KS09",54966,"07-27-2009","KSH",9,13.92,4695.0,304.00,7.59,25,0,0,0,629,214,23,340,77,0
"KS09",54966,"07-28-2009","KSH",3,5.08,1766.9,304.00,0,0,0,0,0,0,0,0,0,0,0
"KS09",54966,"08-02-2009","KSH",10,16.07,5906.7,615.01,8.16,21,0,0,0,657,217,26,328,41,0
"KS09",54966,"08-03-2009","KSH",11,16.67,4190.2,410.02,7.67,8,0,1,0,440,154,19,137,57,0
"KS09",54966,"08-04-2009","KSH",2,3.42,858.3,123.00,3.42,4,0,0,1,230,86,5,218,80,0
"KS09",54966,"08-05-2009","KSH",10,15.16,4089.2,410.00,4.75,6,0,0,0,342,126,11,55,67,0
"KS09",54966,"08-06-2009","KSH",9,14.17,3130.1,368.99,8.09,14,0,1,0,656,223,14,171,66,0
"KS09",54966,"08-07-2009","KSH",9,15.67,6411.5,660.00,8.59,17,0,0,0,663,212,23,336,68,0
"KS09",54966,"08-10-2009","KSH",10,14.07,4594.1,492.02,7.33,8,0,0,0,521,216,9,443,58,0
"KS09",54966,"08-11-2009","KSH",9,14.25,5452.4,615.00,7.75,21,0,1,0,508,216,20,599,16,0
"KS09",54966,"08-12-2009","KSH",10,14.00,5957.1,671.98,7.17,33,0,3,1,621,212,25,740,22,0
"KS09",54966,"08-13-2009","KSH",9,13.42,5149.3,533.01,7.33,52,0,4,1,615,215,18,612,22,0
"KS09",54966,"08-14-2009","KSH",9,13.84,5502.8,630.02,7.25,25,0,4,1,653,224,16,831,21,0
"KS09",54966,"08-15-2009","KSH",7,10.33,3584.3,419.99,7.58,21,0,4,0,640,224,23,362,74,0
"KS09",54966,"08-24-2009","KSH",9,13.18,5351.4,588.00,7.10,36,0,1,0,730,226,15,258,35,0
"KS09",54966,"08-25-2009","KSH",10,14.91,5603.5,615.04,7.50,37,0,1,0,702,220,18,387,50,0
"KS09",54966,"08-26-2009","KSH",10,13.58,5300.6,532.99,6.58,13,0,0,0,623,202,32,195,84,0
"KS09",54966,"08-28-2009","KSH",6,8.75,3432.8,396.00,7.42,16,0,0,1,737,219,21,101,45,0
"KS09",54966,"08-29-2009","KSH",8,12.17,4998.0,525.01,7.42,15,0,0,0,690,216,21,139,61,0
"KS09",58200,"07-01-2009","KSH",19,34.26,21707.9,1950.03,3.58,21,0,0,0,420,117,78,212,56,0
"KS09",58200,"07-02-2009","KSH",19,37.33,23676.8,2730.01,3.92,39,0,0,0,599,197,42,509,89,0
"KS09",58200,"07-03-2009","KSH",19,36.68,18729.5,2400.02,4.83,6,0,0,0,510,136,28,171,42,0
"KS09",58200,"07-04-2009","KSH",18,34.83,23070.9,2669.98,4.50,25,0,0,0,591,173,40,539,61,0
"KS09",58200,"07-05-2009","KSH",19,37.33,23828.1,2730.01,0,0,0,0,0,0,0,0,0,0,0
"KS09",58200,"07-06-2009","KSH",19,36.34,19688.4,2100.00,3.75,27,0,0,0,489,147,34,262,70,0
"KS09",58200,"07-08-2009","KSH",5,9.67,4038.7,180.00,2.00,8,0,0,0,190,61,24,55,24,0
"KS09",58200,"07-09-2009","KSH",20,38.50,20496.1,2340.03,4.50,44,0,0,0,441,122,42,204,92,0
"KS09",58200,"07-10-2009","KSH",21,40.16,21707.9,2370.01,4.50,52,0,0,2,934,225,52,414,88,0
"KS09",58200,"07-11-2009","KSH",22,41.01,22061.2,2370.00,4.33,17,0,0,0,746,173,72,213,73,0
"KS09",58200,"07-12-2009","KSH",21,39.84,20496.1,1950.00,3.50,25,0,0,3,511,134,27,347,90,0
"KS09",58200,"07-13-2009","KSH",20,39.16,21707.7,2490.01,0,0,0,0,0,0,0,0,0,0,0
"KS09",58200,"07-14-2009","KSH",21,40.99,23777.9,2490.02,4.92,52,0,0,3,948,220,43,781,144,0
"KS09",58200,"07-15-2009","KSH",22,40.69,22364.1,2490.02,2.92,24,0,0,0,524,129,33,275,47,0
"KS09",58200,"07-16-2009","KSH",21,40.67,22919.5,2610.02,2.83,23,0,0,0,577,133,22,377,107,0
"KS09",58200,"07-17-2009","KSH",21,41.17,22364.0,2520.01,3.83,67,0,0,0,727,174,43,653,131,0
