Fishery,ADFG,Set_Date,District,Hauls,Dredge_Hrs,Est_Round_Wt,Meat_Wt,Sample_Hrs,Tanner_Count,Opilio_Count,Dungeness_Count,Halibut_Count,Discard_Count,Discard_Weight,Broken_Weight,Rem_Disc_Wt,Clapper_Count,King_Count
"KS11",54966,"07-30-2011","KSH",1,1.00,509.0,45.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",54966,"08-02-2011","KSH",11,11.33,4377.4,330.00,5.16,16,0,0,1,350,87,33,0,16,0
"KS11",54966,"08-03-2011","KSH",18,19.13,5548.1,519.01,5.49,14,0,0,2,193,46,28,0,20,0
"KS11",54966,"08-04-2011","KSH",4,4.67,1527.0,330.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",54966,"08-05-2011","KSH",10,10.10,2646.8,283.00,5.03,3,0,0,0,122,33,62,0,14,0
"KS11",54966,"08-06-2011","KSH",19,19.04,7380.5,707.99,5.02,8,0,0,0,283,62,48,0,13,0
"KS11",54966,"08-07-2011","KSH",19,19.10,9263.8,1038.01,5.07,1,0,0,0,274,60,55,0,7,0
"KS11",54966,"08-08-2011","KSH",12,11.22,7176.9,908.04,2.50,3,0,0,0,29,8,16,0,9,0
"KS11",54966,"08-15-2011","KSH",5,3.98,2545.0,191.00,2.38,5,0,0,0,71,15,19,0,31,0
"KS11",54966,"08-16-2011","KSH",18,16.82,7889.5,906.96,5.05,12,0,1,1,84,22,23,0,36,0
"KS11",54966,"08-17-2011","KSH",17,16.94,8449.4,954.99,4.82,2,0,0,0,42,13,25,0,39,0
"KS11",54966,"08-18-2011","KSH",9,9.25,4224.7,573.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",54966,"08-19-2011","KSH",3,2.97,1374.3,95.01,2.97,5,0,0,0,37,11,16,0,21,0
"KS11",54966,"08-20-2011","KSH",17,17.25,6464.3,715.99,5.22,2,0,0,0,53,17,41,0,62,0
"KS11",54966,"08-21-2011","KSH",19,18.64,6311.6,716.03,5.12,4,0,0,0,51,14,17,0,46,0
"KS11",54966,"08-22-2011","KSH",18,18.03,4784.6,668.01,5.10,0,0,0,0,24,11,21,0,15,0
"KS11",54966,"08-23-2011","KSH",8,8.23,2646.8,358.00,1.00,0,0,0,0,5,1,5,0,6,0
"KS11",58200,"07-01-2011","KNE",16,32.00,22899.5,1740.01,3.00,62,0,0,1,393,92,93,99,18,0
"KS11",58200,"07-02-2011","KNE",14,28.00,23172.9,2490.02,4.00,121,0,0,1,236,67,138,171,17,0
"KS11",58200,"07-03-2011","KNE",16,31.67,27361.0,2430.00,5.00,140,0,0,1,395,138,131,298,21,0
"KS11",58200,"07-04-2011","KNE",12,24.00,25676.8,2430.01,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"07-05-2011","KNE",14,27.50,28726.7,2160.01,4.75,119,0,0,2,392,137,110,120,27,0
"KS11",58200,"07-06-2011","KNE",15,30.00,27543.3,2400.00,5.00,107,0,0,0,437,145,121,190,27,0
"KS11",58200,"07-07-2011","KNE",14,27.00,14704.8,1860.00,2.00,28,0,0,0,154,58,51,80,14,0
"KS11",58200,"07-08-2011","KNE",23,42.16,8468.0,660.00,4.33,77,0,0,2,33,13,47,0,7,0
"KS11",58200,"07-09-2011","KNE",19,36.50,10380.1,1349.96,4.49,33,0,0,6,58,27,181,0,4,0
"KS11",58200,"07-10-2011","KNE",2,3.67,1456.8,180.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"07-11-2011","KSH",9,17.00,13743.0,660.01,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"07-12-2011","KSH",21,40.33,25551.8,2220.00,5.00,16,0,0,4,262,78,129,0,17,0
"KS11",58200,"07-13-2011","KSH",20,39.34,20563.6,1770.01,4.83,6,0,0,2,156,50,86,0,15,0
"KS11",58200,"07-14-2011","KSH",20,40.00,26009.9,2160.01,1.00,5,0,0,0,1,1,3,0,6,0
"KS11",58200,"07-15-2011","KSH",21,40.33,23464.9,2190.00,4.58,8,0,0,1,177,60,108,0,22,0
"KS11",58200,"07-16-2011","KSH",19,36.50,22497.8,2219.99,4.83,22,0,0,0,162,40,94,15,15,0
"KS11",58200,"07-17-2011","KSH",21,41.49,21581.6,1770.00,4.92,18,0,0,0,174,54,94,10,23,0
"KS11",58200,"07-18-2011","KSH",19,36.68,21021.7,1920.01,4.83,16,0,0,0,138,38,71,0,35,0
"KS11",58200,"07-19-2011","KSH",23,43.51,23159.5,2070.01,4.58,60,0,0,0,207,51,78,23,42,0
"KS11",58200,"07-20-2011","KSH",21,39.66,19647.4,1709.98,4.58,35,0,0,0,197,43,50,0,43,0
"KS11",58200,"07-21-2011","KSH",20,38.82,24839.2,2250.01,4.75,10,0,0,0,204,55,74,0,35,0
"KS11",58200,"07-22-2011","KSH",20,37.65,16542.5,1830.00,4.76,14,0,0,2,240,62,84,0,32,0
"KS11",58200,"07-23-2011","KSH",21,40.49,18578.5,1919.96,4.92,20,0,0,1,196,51,91,0,35,0
"KS11",58200,"07-24-2011","KSH",21,41.32,20105.5,1800.04,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"07-25-2011","KSH",21,40.65,21632.5,2010.03,4.67,70,0,0,0,308,73,90,0,69,0
"KS11",58200,"07-26-2011","KSH",18,33.84,20614.5,2039.99,4.49,104,0,0,0,186,49,70,0,54,0
"KS11",58200,"07-27-2011","KSH",21,40.00,21225.3,1769.97,4.49,44,0,0,0,206,65,91,0,85,0
"KS11",58200,"07-28-2011","KSH",21,39.69,18629.4,1679.94,3.66,7,0,0,1,165,40,85,0,22,0
"KS11",58200,"07-29-2011","KSH",19,36.51,14557.4,1589.98,3.66,7,0,0,0,172,47,37,0,37,0
"KS11",58200,"07-30-2011","KSH",22,42.50,17815.0,1829.97,3.83,5,0,0,0,93,32,46,0,56,0
"KS11",58200,"08-02-2011","KSH",3,5.49,2341.4,180.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-03-2011","KSH",21,39.34,15728.1,1499.99,4.58,9,0,0,0,112,37,58,0,45,0
"KS11",58200,"08-04-2011","KSH",23,38.99,16237.1,1350.00,4.25,5,0,0,2,143,41,53,0,52,0
"KS11",58200,"08-05-2011","KSH",21,37.99,15066.4,1259.99,4.50,13,0,0,0,168,54,59,0,79,0
"KS11",58200,"08-06-2011","KSH",22,38.35,16644.3,1709.99,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-07-2011","KSH",22,40.51,15982.6,1559.99,2.58,4,0,0,1,93,27,28,0,35,0
"KS11",58200,"08-08-2011","KSH",9,18.33,10383.6,960.00,1.00,27,0,0,0,56,20,24,0,13,0
"KS11",58200,"08-08-2011","KSW",4,4.42,1207.3,30.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-09-2011","KSW",21,28.50,6616.3,419.99,4.17,224,0,0,0,4,3,15,0,5,0
"KS11",58200,"08-10-2011","KSW",22,33.57,17191.8,1169.99,4.00,286,0,0,0,48,10,31,0,5,13
"KS11",58200,"08-11-2011","KSW",23,29.51,24629.0,1800.00,3.08,68,0,0,0,67,12,73,0,13,0
"KS11",58200,"08-12-2011","KSW",24,29.67,22504.0,1530.03,2.00,21,0,0,0,22,4,8,0,3,0
"KS11",58200,"08-15-2011","KNE",5,9.83,7284.1,330.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-16-2011","KNE",6,12.00,10334.3,1380.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-16-2011","KSW",6,7.51,5119.0,299.98,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-17-2011","KSW",23,28.19,22986.9,1530.00,3.26,52,0,0,0,50,10,86,0,15,1
"KS11",58200,"08-18-2011","KSW",24,31.12,23325.0,1529.97,3.26,65,0,0,0,54,10,92,0,23,0
"KS11",58200,"08-19-2011","KSW",22,26.54,22552.1,1470.03,1.16,23,0,0,0,44,7,52,0,8,0
"KS11",58200,"08-20-2011","KSW",23,31.45,23759.4,1619.99,3.59,84,0,0,0,188,36,131,0,17,0
"KS11",58200,"08-21-2011","KSW",20,29.33,27671.3,2400.01,3.75,41,0,0,0,130,28,130,0,11,0
"KS11",58200,"08-22-2011","KSW",18,28.19,30906.9,2310.02,3.91,28,0,0,1,132,32,143,78,15,0
"KS11",58200,"08-23-2011","KSW",22,36.68,24773.7,2219.99,4.16,23,0,0,0,139,31,186,28,36,0
"KS11",58200,"08-24-2011","KSW",21,37.82,26319.0,2520.00,2.92,15,0,0,2,100,25,123,46,24,0
"KS11",58200,"08-25-2011","KSW",21,39.99,29361.7,2310.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-26-2011","KSW",17,32.17,18495.8,1949.97,2.92,14,0,0,1,74,14,112,0,27,0
"KS11",58200,"08-27-2011","KNE",4,7.50,8285.7,630.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-28-2011","KNE",11,19.35,21078.7,2130.00,0,0,0,0,0,0,0,0,0,0,0
"KS11",58200,"08-29-2011","KNE",1,1.67,2276.3,420.00,0,0,0,0,0,0,0,0,0,0,0
"OS11",40924,"09-11-2011","O",21,28.17,12230.9,1799.99,3.34,33,0,0,1,81,19,44,0,57,0
"OS11",40924,"09-12-2011","O",24,34.01,14190.1,3270.02,3.83,42,0,0,0,182,62,134,37,102,0
"OS11",40924,"09-13-2011","O",12,11.59,1892.1,333.00,2.16,0,0,0,1,14,4,12,0,11,0
"OS11",40924,"09-14-2011","O",3,3.00,946.0,167.00,0,0,0,0,0,0,0,0,0,0,0
"QS11",32554,"09-10-2011","Q",12,14.65,8944.6,690.01,1.92,52,39,0,0,89,22,26,0,26,5
"QS11",32554,"09-11-2011","Q",24,35.15,20735.4,2160.00,3.67,56,63,0,0,59,16,89,0,10,1
"QS11",32554,"09-12-2011","Q",24,35.16,22768.1,2159.99,3.58,71,64,0,0,127,37,31,0,18,7
"QS11",32554,"09-13-2011","Q",24,35.34,23378.0,2160.00,3.58,67,62,0,0,167,56,44,0,16,15
"QS11",32554,"09-14-2011","Q",24,35.00,23428.8,2520.00,3.58,50,56,0,0,173,60,58,0,19,4
"QS11",32554,"09-15-2011","Q",24,35.66,20227.2,2130.02,3.51,52,47,0,0,190,63,103,0,21,0
"QS11",32554,"09-16-2011","Q",24,33.67,20379.5,1800.02,0,0,0,0,0,0,0,0,0,0,0
"QS11",32554,"09-17-2011","Q",25,36.29,22209.3,2159.98,1.34,26,18,0,0,57,19,17,0,5,2
"QS11",32554,"09-18-2011","Q",21,34.17,17381.2,1800.00,2.50,30,25,0,0,67,20,33,0,10,2
"QS11",32554,"09-19-2011","Q",20,37.84,16822.3,1800.00,5.00,84,61,0,0,191,59,101,0,40,24
"QS11",32554,"09-20-2011","Q",20,30.42,13620.4,1200.00,1.50,9,14,0,0,32,10,25,0,2,1
"QS11",32554,"09-21-2011","Q",16,29.33,12807.2,1439.99,5.00,59,63,0,0,272,84,97,0,51,1
"QS11",32554,"09-22-2011","Q",20,37.84,16568.0,1800.02,4.58,54,48,0,1,181,61,99,0,27,5
"QS11",32554,"09-23-2011","Q",20,38.16,18854.8,1770.03,4.92,44,54,0,0,145,52,92,0,22,0
"QS11",32554,"09-24-2011","Q",24,35.48,19769.8,2160.01,3.26,39,34,0,0,58,23,65,0,7,0
"QS11",32554,"09-25-2011","Q",20,37.68,17076.2,1770.01,4.83,57,66,0,0,168,58,91,0,21,1
"QS11",32554,"09-26-2011","Q",24,35.50,18041.8,1800.08,3.50,67,63,0,0,76,31,48,0,7,2
"QS11",32554,"09-27-2011","Q",20,33.34,17127.3,1869.99,0,0,0,0,0,0,0,0,0,0,0
"QS11",40924,"09-15-2011","Q",18,27.17,16161.7,1710.01,3.08,94,45,0,1,91,34,87,0,27,2
"QS11",40924,"09-16-2011","Q",24,35.66,21548.4,2010.00,3.67,100,61,0,0,181,68,94,0,29,2
"QS11",40924,"09-17-2011","Q",25,36.49,20836.9,1860.02,3.67,104,48,0,0,101,38,92,0,31,12
"QS11",40924,"09-18-2011","Q",22,36.18,17533.6,1200.02,0,0,0,0,0,0,0,0,0,0,1
"QS11",40924,"09-19-2011","Q",20,35.04,14280.8,1529.99,0,0,0,0,0,0,0,0,0,0,13
"QS11",40924,"09-20-2011","Q",15,25.19,13366.1,1200.01,0,0,0,0,0,0,0,0,0,0,0
"QS11",40924,"09-21-2011","Q",22,38.15,16669.5,1199.98,0,0,0,0,0,0,0,0,0,0,0
"QS11",40924,"09-22-2011","Q",23,36.17,17228.8,1650.00,0,0,0,0,0,0,0,0,0,0,3
"QS11",40924,"09-23-2011","Q",26,34.98,14992.6,1740.00,1.00,85,15,0,0,10,4,22,0,7,19
"QS11",40924,"09-24-2011","Q",26,37.50,19515.7,1560.02,2.75,53,21,0,0,30,14,74,0,12,13
"QS11",40924,"09-25-2011","Q",19,30.83,15195.9,1424.98,0,0,0,0,0,0,0,0,0,0,0
