Fishery,ADFG,Set_Date,District,Hauls,Dredge_Hrs,Est_Round_Wt,Meat_Wt,Sample_Hrs,Tanner_Count,Opilio_Count,Dungeness_Count,Halibut_Count,Discard_Count,Discard_Weight,Broken_Weight,Rem_Disc_Wt,Clapper_Count,King_Count
"KS10",58200,"07-04-2010","KSH",21,40.99,20526.9,2190.02,4.00,6,0,0,2,520,125,56,26,14,0
"KS10",58200,"07-05-2010","KSH",20,38.83,20628.3,2159.99,4.00,2,1,1,0,461,109,72,34,21,0
"KS10",58200,"07-06-2010","KSH",21,39.83,21236.4,2039.98,4.75,3,0,0,3,582,143,84,63,23,0
"KS10",58200,"07-07-2010","KSH",21,40.00,19310.5,1799.98,4.75,4,0,0,0,242,73,104,0,55,0
"KS10",58200,"07-08-2010","KSH",20,39.49,20983.0,2099.97,3.92,4,0,0,1,566,131,58,37,35,0
"KS10",58200,"07-09-2010","KSH",21,40.98,18448.7,1890.01,5.00,2,0,0,1,417,96,106,18,40,0
"KS10",58200,"07-10-2010","KSH",22,40.83,20982.9,1889.99,4.59,14,0,0,0,237,68,93,128,63,0
"KS10",58200,"07-11-2010","KSH",19,37.17,24378.9,2489.98,4.92,8,0,0,2,743,150,77,133,93,0
"KS10",58200,"07-12-2010","KSH",17,33.83,24175.9,2280.04,4.92,27,0,0,0,481,130,100,30,94,0
"KS10",58200,"07-13-2010","KSH",19,37.67,20121.6,1920.02,5.00,9,0,0,0,415,95,65,19,85,0
"KS10",58200,"07-14-2010","KSH",15,29.67,18043.2,1979.97,3.00,9,0,0,0,410,97,65,87,51,0
"KS10",58200,"07-18-2010","KSH",17,33.83,20324.2,1889.99,4.00,46,0,0,1,583,130,95,104,118,0
"KS10",58200,"07-19-2010","KSH",20,39.67,25848.6,2429.98,5.08,16,0,0,1,567,126,100,93,107,0
"KS10",58200,"07-20-2010","KSH",20,36.99,21287.0,2130.01,4.50,5,0,0,0,337,86,80,23,69,0
"KS10",58200,"07-21-2010","KSH",23,41.66,18347.4,1829.92,4.41,9,0,1,0,654,152,73,0,48,0
"KS10",58200,"07-22-2010","KSH",22,40.61,18246.0,1770.01,4.60,22,0,0,0,330,92,58,0,69,0
"KS10",58200,"07-23-2010","KSH",21,41.15,18347.4,1949.97,4.92,34,0,0,0,239,75,76,0,81,0
"KS10",58200,"07-24-2010","KSH",21,40.15,14546.2,1470.02,3.92,7,0,0,0,158,43,71,0,58,0
"KS10",58200,"07-25-2010","KSH",22,40.49,17384.2,1650.05,4.66,4,0,0,1,319,78,51,0,82,0
"KS10",58200,"07-26-2010","KSH",20,36.66,14748.9,1499.96,4.59,17,0,0,0,191,50,65,0,137,0
"KS10",58200,"07-27-2010","KSH",21,37.37,15813.5,1530.02,4.32,12,0,0,0,203,53,40,0,72,0
"KS10",58200,"07-28-2010","KSH",20,40.00,16573.6,1650.00,5.00,28,0,0,0,304,86,69,0,288,0
"KS10",58200,"07-29-2010","KSH",21,40.65,18043.0,1470.05,5.00,27,0,0,0,375,100,82,0,402,0
"KS10",58200,"07-30-2010","KSH",20,39.33,14545.8,1499.97,0,0,0,0,0,0,0,0,0,0,0
"KS10",58200,"07-31-2010","KSH",21,40.65,18347.4,1829.97,4.92,9,0,0,0,763,194,57,52,96,0
"KS10",58200,"08-01-2010","KSH",20,37.08,15002.2,1650.02,4.92,9,0,0,1,750,165,77,0,79,0
"KS10",58200,"08-02-2010","KSH",20,39.00,13431.1,1560.03,5.00,15,0,0,0,674,147,42,0,90,0
"KS10",58200,"08-03-2010","KSH",21,40.83,16573.3,1919.98,4.92,6,0,0,0,929,204,71,29,75,0
"KS10",58200,"08-04-2010","KSH",21,40.17,13988.8,1650.01,4.83,13,0,1,0,744,167,61,0,69,0
"KS10",58200,"08-05-2010","KSH",21,40.82,14647.4,1620.04,5.00,24,0,0,1,598,132,76,0,72,0
"KS10",58200,"08-06-2010","KSH",5,8.35,2939.6,330.02,0,0,0,0,0,0,0,0,0,0,0
"KS10",58200,"08-09-2010","KNE",10,17.99,5535.8,480.02,0,0,0,0,0,0,0,0,0,0,0
"KS10",58200,"08-10-2010","KNE",19,36.67,22884.4,2610.00,3.83,74,0,0,2,255,73,115,18,31,0
"KS10",58200,"08-11-2010","KNE",20,38.66,18287.8,2220.00,3.75,122,0,0,1,246,69,72,52,27,0
"KS10",58200,"08-12-2010","KNE",20,39.83,21006.0,2609.97,4.00,65,0,0,1,420,106,91,180,45,0
"KS10",58200,"08-13-2010","KNE",22,40.01,16014.2,1949.98,4.66,49,0,0,4,507,130,121,86,40,0
"KS10",58200,"08-14-2010","KNE",17,33.66,23576.1,2310.00,0,0,0,0,0,0,0,0,0,0,0
"KS10",58200,"08-15-2010","KNE",19,37.50,25800.5,2790.00,4.00,81,0,0,1,335,88,126,38,13,0
"KS10",58200,"08-16-2010","KNE",20,36.52,18782.0,2309.98,4.24,129,0,0,3,397,112,91,131,14,0
"KS10",58200,"08-17-2010","KNE",19,37.16,24021.0,2520.00,3.84,40,0,0,1,196,57,95,125,8,0
"KS10",58200,"08-18-2010","KNE",20,40.16,23180.8,2279.99,4.92,143,0,0,1,339,101,112,54,10,0
"KS10",58200,"08-19-2010","KNE",18,33.16,24712.9,2670.00,2.83,60,0,0,1,342,95,56,366,14,0
"KS10",58200,"08-20-2010","KNE",17,33.33,24861.1,2669.98,5.00,137,0,0,0,470,129,131,483,24,0
"KS10",58200,"08-21-2010","KNE",13,26.00,16903.6,2160.00,2.00,38,0,0,0,246,72,36,88,2,0
"KS10",58200,"08-22-2010","KNE",12,24.00,34104.0,2820.00,2.00,21,0,0,0,113,31,73,43,22,0
"KS10",58200,"08-23-2010","KNE",15,30.00,27678.5,2820.00,5.00,71,0,0,1,209,58,143,169,52,0
"KS10",58200,"08-24-2010","KNE",17,33.67,23180.7,2580.01,4.00,115,0,0,2,288,76,110,306,55,0
"KS10",58200,"08-25-2010","KNE",18,35.67,32275.1,2669.98,4.00,25,0,0,8,100,30,95,26,37,0
"KS10",58200,"08-26-2010","KNE",17,33.66,26986.5,2760.02,3.92,116,0,0,11,233,75,114,226,66,0
"KS10",58200,"08-27-2010","KNE",15,28.67,29457.7,2700.01,3.00,84,0,0,9,168,46,59,284,51,0
"KS10",58200,"08-28-2010","KNE",11,21.66,33115.5,2790.00,2.84,126,0,0,7,329,89,71,351,80,0
"KS10",58200,"08-29-2010","KNE",1,1.00,988.5,510.00,0,0,0,0,0,0,0,0,0,0,0
"OS10",40924,"09-30-2010","O",20,29.83,4869.4,599.98,3.75,10,0,0,3,103,29,47,0,12,0
"OS10",40924,"10-01-2010","O",10,14.42,8434.5,1200.01,3.08,30,0,0,2,78,27,66,0,60,0
"OS10",40924,"10-02-2010","O",19,31.85,22441.7,2880.01,3.08,68,0,0,1,151,57,138,24,90,0
"OS10",40924,"10-03-2010","O",4,7.33,4267.3,960.00,0,0,0,0,0,0,0,0,0,0,0
"QS10",32554,"09-15-2010","Q",16,21.67,11768.7,1080.01,2.25,355,43,0,0,32,15,17,0,19,8
"QS10",32554,"09-16-2010","Q",24,35.50,24089.3,2159.97,3.75,140,61,0,0,164,56,66,0,23,0
"QS10",32554,"09-17-2010","Q",24,35.83,24421.2,2520.01,3.75,230,59,0,0,440,156,79,0,51,0
"QS10",32554,"09-18-2010","Q",24,34.31,24089.7,2160.00,3.67,181,96,0,0,342,123,114,48,36,0
"QS10",32554,"09-19-2010","Q",23,35.00,25139.4,2519.98,3.75,202,75,0,0,405,147,78,62,38,0
"QS10",32554,"09-20-2010","Q",24,34.99,24089.4,2159.99,3.50,169,84,0,0,284,107,89,62,34,0
"QS10",32554,"09-21-2010","Q",24,35.66,25581.4,2159.96,3.67,204,85,0,0,455,174,77,34,57,0
"QS10",32554,"09-22-2010","Q",24,35.32,24586.9,2519.99,3.75,180,83,0,0,459,180,111,42,43,0
"QS10",32554,"09-23-2010","Q",18,32.50,13315.7,1440.01,3.75,661,96,0,0,233,95,64,0,8,0
"QS10",32554,"09-24-2010","Q",20,34.50,18841.1,1800.01,4.00,214,70,0,0,355,147,81,127,51,0
"QS10",32554,"09-25-2010","Q",18,31.66,16133.5,1440.01,0,0,0,0,0,0,0,0,0,0,0
"QS10",32554,"09-26-2010","Q",21,34.85,20553.9,2160.00,3.83,203,62,0,0,483,197,108,108,47,0
"QS10",32554,"09-27-2010","Q",24,33.08,16520.4,1799.98,4.17,420,62,0,0,352,143,60,19,27,0
"QS10",32554,"09-28-2010","Q",23,34.65,17514.8,1799.99,2.92,221,61,0,0,254,100,85,64,24,0
"QS10",32554,"09-29-2010","Q",18,35.67,14973.2,1439.99,0,0,0,0,0,0,0,0,0,0,0
"QS10",32554,"09-30-2010","Q",18,35.34,17017.5,1799.98,4.00,108,63,0,1,280,118,119,269,42,0
"QS10",32554,"10-01-2010","Q",17,32.33,14144.4,1440.04,3.67,88,51,0,0,267,119,115,129,35,15
"QS10",32554,"10-02-2010","Q",13,25.84,11437.1,1035.00,3.33,166,62,0,0,146,56,114,143,29,0
"QS10",40924,"10-05-2010","Q",12,19.69,12431.6,990.00,3.24,180,81,0,0,288,106,69,40,20,0
"QS10",40924,"10-06-2010","Q",21,34.71,21769.2,2070.00,4.07,336,73,0,0,334,120,87,76,27,0
"QS10",40924,"10-07-2010","Q",6,8.18,4696.3,329.99,0,0,0,0,0,0,0,0,0,0,0
"QS10",40924,"10-08-2010","Q",3,5.17,3536.1,600.00,0,0,0,0,0,0,0,0,0,0,0
"QS10",40924,"10-09-2010","Q",22,36.54,20222.1,1799.98,4.15,421,70,0,0,349,124,109,0,32,0
"QS10",40924,"10-10-2010","Q",22,38.21,22874.4,1650.00,4.58,610,98,0,0,485,168,105,77,41,2
"QS10",40924,"10-11-2010","Q",20,35.37,17901.5,1800.00,2.66,89,64,0,0,288,107,48,98,15,0
"QS10",40924,"10-12-2010","Q",21,35.89,14641.6,1199.98,3.32,115,88,0,0,274,98,112,69,18,0
"QS10",40924,"10-13-2010","Q",20,32.39,14973.3,1680.00,4.15,130,74,0,0,239,92,89,0,23,0
"QS10",40924,"10-14-2010","Q",18,29.89,13923.5,1199.98,3.32,168,68,0,0,314,105,104,68,18,0
"QS10",40924,"10-15-2010","Q",15,24.87,10995.3,830.00,0.83,17,11,0,0,111,44,15,20,3,7
"QS10",40924,"10-17-2010","Q",14,23.36,8674.8,989.98,2.83,83,42,0,0,213,82,67,0,19,0
"QS10",40924,"10-18-2010","Q",13,19.85,5304.4,240.00,0,0,0,0,0,0,0,0,0,0,1
"QS10",40924,"10-19-2010","Q",17,28.71,12100.1,1285.01,3.49,113,64,0,0,342,125,99,27,29,0
